EPID,PartNumber
112657828,382530208193
112907427,173437289915
115300632,192611664160
169475148,192611663609
112608025,192611663668
112605540,382530207868
112742384,382530207948
93745082,382530207999
110305730,192611663933
110166199,173437289088
110190445,192611663653
110250193,382530207826
112734305,173437289342
110065077,173437289445
110252038,173437289527
110291025,173437289619
112724223,173437289692
110411437,173437289758
109991056,192611664086
112851919,382530208225
110102537,192611664165
110375808,173437289090
109968579,173437289150
169246865,382530207809
112753158,192611663768
110324324,382530207945
110436918,173437289520
110383116,192611663727
109966279,192611663778
112731290,173437289440
110408067,173437289531
174460249,192611663938
174480212,192611663995
110020601,382530208039
112699598,173437289623
112518314,173437289701
110298091,173437289779
174557253,173437289853
174537352,382530208224
110283398,173437289227
110339570,192611663771
110056597,173437289418
110113094,192611663872
110081697,192611663930
109985575,192611663973
110003416,382530207739
110081978,173437289157
112719783,382530207812
110417967,382530207876
110337315,382530207954
110107198,382530208008
110050326,173437289234
110081195,173437289319
110111512,192611663817
110213857,382530207990
112784015,192611663928
110251170,173437289655
110060349,192611663605
93708084,382530207761
79305318,192611663717
76912197,382530207880
76482022,192611663839
76916636,382530208012
77151948,173437289180
75069606,173437289256
74427206,173437289353
76675886,173437289448
79477597,382530208028
76714325,382530208063
112885415,192611663904
112876948,192611663947
112875277,382530208110
78918316,173437289763
76189219,382530208188
76915476,173437289906
74856621,192611663700
75408335,192611663754
75983946,173437289408
75945262,382530207988
75733342,382530208053
79490240,173437289664
74424007,173437289087
75460480,192611663660
75007649,173437289238
75821457,192611663777
76674352,382530207959
74588187,173437289518
74331017,192611663718
76636820,382530207878
76435738,173437289426
76113987,192611663885
75612343,382530208059
76281731,192611663985
75588993,173437289089
74324310,382530207764
76347121,192611663748
79310935,382530207914
76463819,173437289453
75935309,173437289544
74562247,382530207738
74259299,173437289146
79472633,382530207811
74923973,382530207870
75668794,382530207938
74280726,382530207993
75343117,173437289212
75206766,382530207863
75932260,173437289373
75484624,382530207978
75977773,382530208056
75374214,382530208101
75629261,173437289266
75074982,192611663788
75960387,382530207968
75046961,382530208043
74829394,192611663956
75745517,382530208114
77021727,382530208183
74574666,192611664117
75400438,173437289977
74259245,382530208275
78975629,173437290105
76530376,192611664291
76618832,382530208218
75322622,192611664151
76144620,192611664200
110219701,173437290082
76009592,382530208314
79126490,192611664302
74863376,382530207973
74886515,192611663912
74907940,382530208075
76453885,192611663999
75509471,382530208150
76614029,173437289831
83544884,382530208068
75667697,192611664002
76725543,192611664033
75820328,192611664081
77169018,192611664113
75488278,173437289972
74852731,192611664140
77032190,192611664185
74979241,173437290064
76836658,173437290110
76927455,192611664293
76688991,192611664319
74320584,192611663924
75170490,382530208094
75510220,382530208131
75710567,382530208171
74638478,382530208205
77103748,173437289959
74360117,192611663927
74507108,192611663990
76345254,192611664025
76851294,173437289816
74294622,173437289889
76681609,382530208241
75378451,173437289682
79370595,382530208144
75140208,382530208177
110115317,173437289923
79294842,192611664164
79449662,192611664208
76786233,382530208307
76507782,173437290185
76871234,382530208357
75970468,173437290268
75407487,173437290306
79456596,192611664415
74840954,382530208112
78978748,173437289772
76828020,173437289857
74933408,173437289927
76652693,192611664169
76272419,192611664216
76240325,192611663950
79177655,382530208113
74543419,192611664040
76807756,192611664091
76227548,173437289930
74530131,173437289988
75740553,173437289625
76795881,382530208116
74279723,382530208158
75117052,382530208190
76908401,382530208222
74435752,173437289980
79153737,173437290032
79208432,382530208289
76324536,173437290137
76913110,382530208339
74996365,192611664342
76137935,382530208376
76119513,382530208141
75791206,173437289820
75872903,173437289897
79090660,382530208245
76931116,173437290028
75332061,173437290083
76864697,173437290054
75262272,382530208305
75428532,192611664294
74874884,382530208354
79141717,173437290262
74956465,382530208394
79115662,192611663967
76488265,382530208123
75166842,382530208163
76176799,192611664103
76906380,382530208236
79190563,173437290008
75897116,382530208087
93710181,192611664027
79378885,382530208175
75432665,382530208214
75540269,173437289969
74370090,173437290047
79249268,173437289732
74543549,173437289810
75539428,382530208209
79126936,173437289950
76224992,173437290014
74342453,382530208279
75982673,173437290088
76293767,382530208316
75702812,173437290187
79346612,173437290232
76257822,173437290278
74632616,192611664385
76967592,382530208093
76734276,173437289727
76032981,382530208166
75443570,192611664096
75078505,173437289946
75090363,192611664174
75368318,173437289662
76875615,382530208133
75190989,382530208172
75461207,173437289883
79411891,382530208235
76941861,173437290017
75017608,173437289663
76074076,382530208126
75458009,382530208170
77157057,192611664100
79233415,192611664134
78997571,382530208268
76931389,173437290092
74540211,382530208318
76383209,382530208343
76182371,192611664345
76251969,382530208377
74375211,192611664387
75001398,192611663981
79318156,192611664023
78905310,192611664069
74237084,192611664104
76051431,192611664145
76792493,192611664187
77125039,173437289678
79208492,382530208145
74603797,192611664071
78963419,192611664108
79373579,173437289978
76021952,192611664202
76528597,382530208313
76973413,382530208336
110390182,192611664332
112570881,382530208374
110198402,173437290308
169571258,173437290343
110228503,192611663993
110150242,382530208147
110017619,192611664066
110310331,382530208211
110408900,173437289962
112564851,192611664189
109969442,173437290107
110028274,382530208322
110198382,382530208352
110350621,382530208369
110030572,382530208384
75831039,173437289775
76859660,173437289852
81242179,173437289942
93705254,173437290001
93721626,173437290060
79165697,192611664261
81631270,382530208295
80981202,382530208325
75577217,382530208351
75761151,382530208371
76436101,382530208393
75490730,173437290351
75368408,192611664228
81435124,192611664262
81373953,173437290178
81512960,192611664343
80984850,382530208375
110363306,382530208396
80907634,173437289699
93740393,192611664043
93729565,382530208186
83217441,173437289916
110363326,192611664166
110262974,173437290085
93766148,173437290139
110353224,382530208346
175092104,192611664348
112635200,382530208379
83146739,382530208399
81601545,192611664410
81373893,173437289702
81798018,192611664042
81231156,173437289844
81637002,382530208221
202967472,192611664163
81205339,382530208271
80984024,192611664031
81243647,382530208182
81800987,192611664112
80988596,173437289983
81376188,192611664206
112579839,173437290095
81376168,173437289710
81125059,173437289778
93789480,382530208195
81272986,382530208229
81470834,192611664167
81327827,173437290053
81588778,173437290106
81420168,173437290176
81373823,382530208356
81632111,192611664356
81106385,382530208390
81466718,173437290334
81099260,192611664011
81627788,173437289781
80941424,382530208197
81372873,173437289922
81724874,382530208257
81536269,382530208276
81457349,173437289773
80946602,173437289848
81069175,173437289909
81481736,173437289992
81482566,382530208277
81060970,173437290104
81656937,192611664279
83589325,192611664306
81091993,192611664344
81211363,192611664363
81602735,173437290316
81114676,382530208406
112715608,173437289767
112759559,382530208189
81514744,173437289921
109965022,192611664158
81066891,192611664201
81541623,192611664237
81327967,173437289726
81656827,173437289793
115369698,382530208202
81779168,382530208232
81372663,382530208264
81211463,192611664226
81597134,382530208129
81457359,382530208162
81368659,382530208200
81308052,173437289944
81263230,173437290005
81573177,192611664223
81519465,173437289728
81420028,173437289799
81421008,192611664097
81010373,382530208234
81066871,173437290003
81481806,382530208282
81602415,192611664273
80946492,173437290181
110351848,173437290226
81145910,173437290274
202921123,382530208395
179202666,173437290339
174485227,192611664218
81186051,192611664256
140168564,382530208323
81655927,382530208350
81316306,382530208365
76205165,173437290288
76898421,173437289730
75610310,192611664059
76650332,173437289882
76586248,382530208243
76961952,192611664186
74645850,192611664238
75878455,382530208130
74875966,382530208169
76101157,192611664099
74461931,192611664138
74964155,173437290013
77095852,173437290067
75173347,173437290118
76211384,192611664298
75149501,192611664330
76257511,382530208373
76058733,173437290304
74512475,173437290340
79421973,382530208311
76340998,173437290177
75721072,382530208355
75487861,382530208372
74547303,192611664378
79475169,173437290336
75034199,382530208134
75774568,192611664063
75573015,173437289887
109994794,173437289960
110310191,192611664211
76132085,173437290101
75886562,192611664286
75777947,173437290195
76497345,382530208363
75530976,192611664372
75519024,192611664393
76658423,382530208408
74343223,173437290190
76584012,382530208361
110298432,192611664367
76423891,192611664389
74348594,173437290355
81404489,382530208416
75913026,192611664266
76287235,382530208331
75437811,382530208353
75607868,192611664357
76080094,382530208402
76742876,192611664413
76271495,382530208137
79034511,173437289805
76958857,382530208204
74375042,173437289955
76662507,192611664181
75899206,173437290069
74493505,192611664268
76473782,382530208332
74423493,192611664325
77100009,173437290260
74330863,382530208391
75979536,173437290338
75944204,192611664019
77095013,192611664064
75400786,192611664137
81247083,192611664179
74877726,382530208281
74970668,192611664265
76263406,382530208140
74390508,382530208176
75595007,192611664109
79290350,382530208246
79156539,192611664196
76818195,382530208285
76686049,382530208317
110115347,382530208340
79444566,192611664347
75204033,192611664364
75994601,192611664384
74423732,192611664406
75584830,382530208298
79504367,173437290148
74596283,382530208348
74899109,382530208360
74602361,382530208388
79255978,192611664394
77006971,173437290125
75068112,173437290163
76527326,173437290204
79359307,173437290249
74483430,382530208385
112657756,382530208401
81149956,173437289749
93787167,382530208174
81214588,382530208213
81517956,192611664152
81703938,382530208269
81305471,382530208290
81045163,382530208146
80944591,173437289834
76113296,173437289901
76859248,382530208253
75319209,173437290035
76457785,173437290087
110251150,382530208149
77029227,173437289832
74293119,173437289900
76923623,382530208250
75271803,192611664197
115345645,192611664236
79067054,192611664030
75755803,173437289825
115343779,173437289888
81530347,382530208240
174820990,173437290015
81442287,382530208280
75460854,192611664264
79049815,382530208329
81045173,173437290205
81188166,382530208367
79111769,382530208387
76308362,192611664396
81636645,382530208319
215166367,192611664313
74533676,173437290244
74448908,173437290293
79514967,382530208403
76912694,192611664414
81550731,173437289813
74295182,192611664132
76320123,173437289998
76989174,382530208278
77136561,382530208301
81326009,173437290154
75292759,382530208153
81221611,382530208185
76747663,192611664118
110128304,382530208254
81475525,382530208273
93778663,192611664248
81303434,173437289762
75736827,173437289837
76021553,192611664116
75390655,382530208255
76442598,192611664205
81677356,173437290091
79261928,173437289764
75995934,173437289839
75913574,382530208220
76587317,382530208252
74473306,173437290039
76988023,382530208294
174038262,192611664041
79165831,382530208191
75525832,173437289910
75241573,192611664162
75819623,192611664204
140187704,192611664243
76272783,192611664045
75441107,173437289858
77044119,173437289935
79118873,192611664168
79102396,173437290057
74337106,382530208312
75472079,192611664267
75979108,192611664297
75322194,192611664327
75859445,173437290261
76446777,192611664379
79235829,173437290341
76679393,382530208270
74411177,173437290077
75591463,192611664276
74546670,382530208338
76973300,192611664341
74564987,192611664382
75851932,192611664061
76285772,382530208210
75147530,382530208244
76446984,173437290021
76008961,173437290070
76034789,173437290127
81325969,192611664049
76856966,192611664092
75396204,382530208227
74872819,173437289989
191793859,382530208274
75335116,192611664247
74335299,192611664054
81020601,382530208201
79236788,173437289945
79065933,173437290002
81548090,173437290061
81246893,382530208302
79184248,382530208165
81475565,192611664098
75002578,192611664146
75176973,173437290020
169335483,192611664231
75970780,382530208310
75246720,382530208167
75621985,173437289877
75629591,382530208237
74447160,173437290050
81577053,192611664253
81068906,382530208321
81387285,192611664125
81020631,382530208261
81782919,173437290051
74397854,192611664252
79478965,192611664290
74495206,173437290203
75943433,173437289933
79259277,382530208259
74886289,173437290046
76511389,382530208297
74458075,192611664287
75544116,382530208345
75004057,382530208231
76706283,382530208262
81554154,192611664222
80944581,382530208304
81572749,382530208328
81380540,173437290211
81218410,192611664149
81095628,173437290024
81600846,382530208284
81350176,382530208309
81061242,173437290169
81544098,192611664328
81180652,382530208249
81510272,173437290031
81631170,192611664235
93714206,382530208315
110009239,382530208342
74419484,382530208358
79080134,192611664177
115329835,173437290063
174894239,382530208299
115297294,192611664292
174395147,173437290206
115407193,382530208370
115355102,192611664275
110183490,382530208334
112651182,192611664329
110177169,192611664359
110184926,382530208392
110313517,382530208404
112580444,382530208327
112642503,173437290208
75719668,382530208366
76312376,192611664377
74436387,192611664401
110111222,382530208414
110179445,192611663848
110094434,173437289550
110063832,382530208071
110067849,192611664004
109972811,173437289769
110133810,382530208194
110072123,382530207704
112764906,382530207782
110191973,173437289255
110304728,382530207958
110026266,192611663943
110193194,173437289742
110267625,382530207702
110296746,382530207755
112831643,173437289269
110366005,192611663841
110023427,173437289574
112710876,192611663992
110343144,173437289020
110151109,173437289125
110361222,173437289258
112755768,382530207931
110230060,173437289523
110430503,173437289628
112625192,173437289023
115303576,192611663643
115336807,382530207819
179063457,192611663802
179655780,192611663868
203030127,382530208061
179159642,173437289041
202942677,192611663684
215058138,382530207890
214985276,382530208002
214906234,382530208095
210296267,192611664048
230324930,382530207705
230149151,173437289108
210195797,382530208036
236515747,382530208099
243697487,192611663587
174252803,173437289032
174023844,192611663657
174754364,382530207834
174691333,192611663809
216008592,173437289526
215057561,382530208078
214774305,382530207713
216001262,173437289152
215058759,382530207838
216132227,192611663812
215056384,192611663887
215103146,173437289630
215048412,192611663573
215174110,192611663670
222709842,173437289271
222793161,382530207951
222763410,382530208023
214946231,173437289636
215233094,192611663574
214922197,382530207768
214861765,192611663737
215145249,382530207927
214854794,192611663886
214718431,173437289627
214770536,192611663734
215226067,192611663804
214844729,173437289510
215225242,173437289624
215996954,382530208132
215138052,192611664080
214894424,173437289044
215099163,382530207769
215184169,192611663745
214946471,382530207942
215048493,173437289519
214841165,192611663953
222753425,192611663577
215083088,382530207765
236313917,192611663739
214861795,192611663818
214975571,173437289536
214827265,192611663959
218961899,382530207816
214850551,382530207912
214987169,192611663873
210238470,382530208069
235946911,192611664012
210297721,173437289828
210123501,173437289050
210239404,382530207772
215070789,192611663740
214747684,192611663825
215078383,382530208022
210228835,192611663975
215113361,173437289054
217759810,173437289155
218180063,192611663742
228103803,173437289382
227405744,173437289512
214760002,382530208074
214808327,382530208125
214811911,382530208180
214989009,382530208230
214788644,192611664190
215090737,192611664249
214879734,192611664296
214762815,382530208106
215022719,192611664050
215013432,192611664124
214778322,192611664180
217789724,173437290093
215089660,382530208330
218155312,173437289047
217887543,192611663669
217757309,192611663744
217975904,192611663821
217567256,192611663892
217686374,192611663954
217691628,173437289129
218068120,382530207818
222862662,173437289370
223008233,192611663879
222749710,192611663944
227494742,173437289711
222886110,173437289053
222896448,192611663673
222631201,173437289276
222916574,382530207952
222897487,382530208033
222882096,382530208091
222763712,173437289133
222886314,192611663726
222851048,382530207909
230314491,173437289487
222985973,192611663937
222881260,382530208115
230463455,382530208128
230102050,192611664070
230430468,173437289937
227420605,173437290018
229987055,382530208293
230154063,173437290160
230247442,192611664009
230022499,173437289802
229994440,192611664119
230113558,173437290023
230307017,192611664242
230080984,173437290157
230102635,173437289052
229999694,192611663666
230083753,382530207833
230325297,382530207947
230386536,382530208018
230189661,173437289621
230388747,192611663635
230476670,192611663723
230229908,192611663792
236248331,382530207985
230287855,173437289606
230171238,382530208119
230300606,382530208173
230071306,382530208337
229927421,173437290241
230385369,173437290305
230374813,382530208407
230600253,173437290396
230281498,192611663614
235531365,192611663705
236541930,192611663782
236394275,173437289469
239393199,173437289560
236335951,192611663978
236319184,382530208135
110339416,173437289845
109966334,382530208239
110175474,192611664203
110349190,173437290108
110297315,382530208335
110271844,173437289741
110255120,382530208198
110275995,192611664150
110059836,173437290044
110416709,192611664260
110163511,382530208341
110420516,173437289048
110078201,192611663665
110188454,382530207840
110047510,382530207936
110124413,382530208081
110428498,173437289162
112790725,382530207849
110127057,192611663830
110349029,382530208031
110281961,192611663972
112771962,382530207744
112806603,382530207806
110392440,173437289343
110174642,173437289472
110274029,173437289591
110314314,192611664006
112926290,192611664052
112893987,382530208216
110029391,173437289991
110348790,192611664230
110202360,382530208326
110349556,192611664346
110381485,382530207718
110335711,192611663663
109976642,192611663738
110246104,382530208035
112630303,382530208104
110403721,382530207752
110059232,382530207817
112873111,382530207907
112767086,173437289489
110424777,173437289615
110083880,192611664015
110247682,192611664128
110117413,382530208267
110355095,192611664240
110295931,173437290155
110249640,382530208359
110257953,382530208380
110119219,192611663575
110026625,173437289160
110160123,173437289278
110349546,382530207955
174677767,192611663909
110235990,192611663690
112619530,382530208122
110237554,173437289826
110136894,382530208228
115041621,173437289049
114976860,192611663659
114978327,192611663747
114975201,382530207943
115016974,382530208026
115010553,192611663970
115046811,382530208105
114937887,173437289786
114952916,173437289904
115088546,192611664173
115360917,382530208287
114962457,382530208320
174647313,192611663615
174356329,192611663728
115129099,173437289348
169614049,382530207976
114980211,192611663934
114954065,173437289716
114949390,382530207720
115063156,173437289166
115091554,382530207843
174209766,382530207957
174361546,173437289546
114981988,173437289654
115159258,192611663579
114870524,382530207773
169409341,382530207821
115091055,192611663799
115016220,192611663881
110158172,173437289626
110316571,173437289059
114904462,382530207778
110363474,192611663753
115069490,192611663831
110380005,192611663911
110287873,192611663986
112872461,192611664047
110434926,382530208206
112710047,173437289985
110039341,173437290066
110075582,192611664288
110249530,192611664324
110290397,192611664129
112563742,192611664182
110236220,173437290117
110194507,173437290194
112794066,192611664353
110228566,173437290312
110045840,382530207722
110039521,382530207777
110429048,192611663749
109968164,173437289414
110396586,192611663893
115198338,192611663966
110216245,192611663585
112921483,382530207776
114928185,173437289270
115392682,173437289402
115126863,382530208030
115147043,173437289652
175056451,192611663582
169442084,173437289154
115353624,382530207845
115017942,192611663826
114956515,192611663895
114917476,173437289640
114978881,382530207731
174942542,382530207780
115053945,192611663757
169473848,173437289433
114956391,382530208041
174935710,382530208097
110040074,192611663580
110169048,382530207771
112637668,192611663767
112597429,192611663849
110307892,382530208052
110184428,173437289685
110335411,173437289062
110114925,192611663667
112604582,192611663743
110339244,192611663807
110329916,382530208017
110260818,382530208079
110262605,192611663581
110269861,192611663655
110325558,173437289376
110257794,382530208006
110464157,382530208073
110386453,382530207770
110029467,382530207831
112626638,382530207934
110083870,173437289514
110240302,192611663957
110350424,382530208120
109968071,192611664062
110249560,173437289936
110347188,192611664183
110130443,173437290098
112743300,173437290184
110388889,382530207727
110308927,192611663676
110322013,173437289291
110416949,173437289428
110375672,192611663902
110349466,382530208083
112727700,192611663583
110063323,173437289158
110201020,382530207836
110167167,173437289407
110296441,382530208027
110381505,382530208088
110316581,192611664014
110005339,192611664056
112630914,382530208219
110379114,382530208263
110335741,382530208286
115131480,173437290147
114938177,173437289056
110184959,382530207774
110396636,382530207850
110119209,192611663836
110441103,173437289568
112565102,173437289674
110255200,173437289066
110249359,382530207779
112599329,173437289315
110292098,382530207971
112668755,382530208051
112609774,382530208108
110215051,192611663586
110184343,173437289163
110197118,382530207851
110335130,192611663835
112802110,192611663903
115070177,382530208089
115024784,382530208161
115087692,173437289894
110259739,382530208260
110403741,192611664225
110279088,192611664284
110236100,192611664323
110164646,173437289058
110266478,173437289151
110286335,173437289267
110439240,192611663820
112752882,173437289543
110022426,382530208092
112681561,382530208139
114984997,382530208187
110138587,382530208251
110066231,192611664214
110176985,382530208308
110047530,192611664312
110214476,192611663588
110177686,192611663661
110405708,173437289249
115022972,382530207937
112622838,192611663890
110368880,173437289650
110026179,382530207724
110044385,382530207766
110280293,173437289275
110259849,192611663814
112742827,382530208024
112763326,382530208086
110285725,173437289754
110416959,173437289869
110237314,382530208248
110371108,192611664215
110188150,192611664270
110197121,192611664314
110162198,382530207725
110126367,173437289149
112848376,382530207832
110229055,382530207944
112890587,382530208016
110145425,173437289634
110020890,173437289063
110246544,382530207781
110072947,192611663752
110249660,382530207946
110424877,173437289538
110005365,192611663962
112644991,173437289061
110246676,382530207767
110453920,382530207847
110129596,173437289425
110377649,173437289555
109976112,173437289668
110400888,192611663598
110280483,192611663681
110296371,173437289303
112635333,173437289442
110223217,192611663913
109967401,192611663977
112627056,173437289064
110380125,173437289189
110444717,173437289322
110439220,173437289451
110375761,382530208060
110402079,173437289706
112843844,382530207726
110133277,173437289168
110350965,173437289285
110426740,173437289400
110175259,192611663891
110111282,382530208085
110090498,382527307579
110083231,382527307617
112582175,382527307659
110290297,382527307704
110044029,192608324049
112948718,382527307824
110049721,192608323689
109987415,192608323788
110234466,192608323818
110193978,173429274645
110292324,192608324045
110234057,382527307828
110208987,173429274494
110375052,382527307605
110296281,382527307658
110415463,192608323918
110387590,173429274821
110087215,192608324265
110119019,382527307580
110323047,173429274525
110005269,382527307653
110435126,173429274642
110153840,382527307764
110293182,192608324232
110246971,382527307616
110136345,192608323826
110054392,382527307664
110260096,173429274674
110059222,382527307771
110163501,192608324286
110332105,192608323691
110322927,192608323798
112947358,382527307703
110044209,382527307818
112860735,192608323690
109942144,382527307662
110083980,173429274797
110387830,382527307578
110090657,192608323781
110136880,192608323838
112750798,192608323938
110334073,192608324116
110046074,192608324307
110162335,192608323772
110181837,382527307657
110395272,192608323880
110024893,382527307751
110441033,382527307822
110316352,173429275121
110078679,192608323771
110396297,173429274563
110325518,382527307696
110076157,382527307762
110200296,173429274961
110130453,382527307892
110335241,382527307583
110226018,192608323815
110175504,382527307698
112743350,173429274765
110349379,173429274950
110403755,192608324360
110375692,173429274511
110208967,382527307648
112947248,173429274620
110059172,192608323991
110021532,192608324215
110350464,173429275117
110049272,173429274514
110090689,382527307635
110079686,382527307687
169235327,192608323982
110164266,382527307812
110257844,173429275074
112720743,382527307587
110160760,382527307640
