EPID,PartNumber
227053282,452044
227065995,452360
227068172,546660
227081327,545155
227087635,452023
227090446,546899
227091114,455404
227106566,457001
227107299,546261
227111843,546694
227132830,546166
227140376,546192
227177743,546734
227233914,546999
227249922,546260
227259356,546848
227265813,546026
227304921,452881
227322071,546182
227327368,546767
227327938,546733
227360943,546224
227364921,546137
227383800,545617
227383840,452003
227399271,545679
227402834,546628
227419836,545445
227437369,452175
227447610,546502
227457617,452098
227457837,457031
227459944,454200
227477607,452037
227483462,452344
227494840,546990
227502666,546150
227576678,545640
227592643,546952
227620239,455406
227627973,452912
227664493,546964
227665376,546914
227732308,546396
227754838,452315
227826471,546904
227827762,545358
227834202,546242
227855155,452992
227867196,452827
227871765,545651
227872329,455118
227877926,452038
227892577,545948
227892912,546617
227895936,546768
227897476,452651
227899757,452383
227900125,452010
227900834,441062
227902827,546185
227903165,546965
227909119,545650
227921054,452911
227966657,546903
227966738,454018
227974288,452842
227994454,546885
227997724,545498
228007346,546333
228015513,545686
228018935,546229
228025543,455043
228051392,545500
228053078,546884
228053982,452214
228073615,452405
228098616,452799
228108639,452367
228112408,545641
228115355,545446
228117960,452806
228120958,452789
228134230,545582
228170238,452450
228259153,545220
229979484,457014
229979534,559804
229986987,452466
229990040,452288
230017147,546689
230076168,452039
230083207,457002
230093924,559710
230117498,452045
230127414,546854
230130934,452034
230152107,452110
230178864,546751
230192751,452035
230221481,546526
230235038,559221
230236978,558445
230280081,546244
230280274,457015
230281432,452297
230285704,452468
230289115,452033
230294144,452013
230298574,457025
230310830,452720
230320290,545602
230327484,546532
230329595,546171
230339050,452096
230353224,452909
230354832,452215
230355246,545126
230358406,452796
230367527,558134
230373172,545097
230374823,452015
230381817,457003
230385274,546110
230386214,546954
230388529,457012
230394227,546996
230397014,558722
230398068,457207
230399388,546140
230400218,558311
230407237,546119
230418884,352409
230422125,546243
230427119,452028
230439447,457000
230439928,452231
230444768,452020
230459969,452871
230462162,546221
230464077,457899
230472494,546226
230475115,452465
230477624,559207
230480179,546627
230487578,546170
230499444,546225
230503067,546215
230505239,545709
230506059,545191
230508085,452431
230524697,546142
230525747,545644
230527179,545583
230527227,545760
230534037,546123
230538497,452016
230539943,546738
230540158,558310
230551478,452014
230555089,545194
230560888,546227
230561697,545601
230587688,457166
230594868,546948
230600968,546691
230613033,452298
230613243,545046
230620193,545502
233932590,352210
233953804,457027
235365261,457024
235510636,452040
235612591,452425
235612701,558202
235674452,452011
235678162,558629
235690413,457020
235731344,558206
235735934,452803
235748236,558296
235782970,457018
235820815,558625
235822709,457026
235837647,558439
235846768,457011
235862910,352800
235880625,452036
235889966,558626
235926822,448270
235963321,457035
235991891,452721
236058982,352649
236067012,559957
236093332,558222
236101856,558630
236104860,452027
236120992,457019
236132725,558640
236159116,559579
236162164,452487
236165894,457017
236175001,457022
236177896,452066
236232791,457032
236233310,558203
236238803,452859
236243409,546241
236291845,447254
236316122,452019
236337838,452176
236347998,558446
236353580,452925
236369768,452007
236381160,357801
236391267,558935
236433115,559529
236479815,447976
236503224,457034
236517154,452012
236518544,457036
236535055,559852
236558736,452430
236576016,457010
236584013,457023
236647348,558578
236648458,457028
239195092,553291
239234571,553062
239293286,553260
239334028,553139
239334646,553930
239371067,553028
239392217,553078
239415473,553447
239428415,553292
239431047,553333
239434135,553336
239455677,553295
